source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0061061,muscle structure development,5.868653123406655e-06,True,"""The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms."" [GOC:dph]",673,454,41,20972,0.09030837004405286,0.06092124814264487,query_1,['GO:0048856']
REAC,REAC:R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),6.036611534326416e-06,True,Formation of Fibrin Clot (Clotting Cascade),39,419,12,11056,0.028639618138424822,0.3076923076923077,query_1,['REAC:R-HSA-109582']
GO:BP,GO:0050769,positive regulation of neurogenesis,6.49277329162215e-06,True,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",221,454,22,20972,0.048458149779735685,0.09954751131221719,query_1,"['GO:0010720', 'GO:0022008', 'GO:0050767', 'GO:0051962']"
REAC,REAC:R-HSA-5260271,Diseases of Immune System,6.655609525961286e-06,True,Diseases of Immune System,32,419,11,11056,0.026252983293556086,0.34375,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-5602358,Diseases associated with the TLR signaling cascade,6.655609525961286e-06,True,Diseases associated with the TLR signaling cascade,32,419,11,11056,0.026252983293556086,0.34375,query_1,['REAC:R-HSA-5260271']
GO:BP,GO:0032490,detection of molecule of bacterial origin,6.7982574973861505e-06,True,"""The series of events in which a stimulus from a molecule of bacterial origin is received and converted into a molecular signal."" [GOC:add, GOC:rl]",13,454,7,20972,0.015418502202643172,0.5384615384615384,query_1,"['GO:0002237', 'GO:0009593', 'GO:0098581']"
GO:CC,GO:0030665,clathrin-coated vesicle membrane,6.914596821834737e-06,True,"""The lipid bilayer surrounding a clathrin-coated vesicle."" [GOC:mah]",135,459,16,22155,0.034858387799564274,0.11851851851851852,query_1,"['GO:0030136', 'GO:0030662']"
WP,WP:WP2911,miRNA targets in ECM and membrane receptors,7.281816141664799e-06,True,miRNA targets in ECM and membrane receptors,38,379,12,8899,0.0316622691292876,0.3157894736842105,query_1,['WP:000000']
GO:MF,GO:0008289,lipid binding,7.5621580849100016e-06,True,"""Binding to a lipid."" [GOC:ai]",854,454,47,20208,0.10352422907488987,0.05503512880562061,query_1,['GO:0005488']
GO:BP,GO:0051924,regulation of calcium ion transport,7.683492437647824e-06,True,"""Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",223,454,22,20972,0.048458149779735685,0.09865470852017937,query_1,"['GO:0006816', 'GO:0010959']"
HP,HP:0000554,Uveitis,7.821071413482307e-06,True,Inflammation of one or all portions of the uveal tract.,64,187,15,5200,0.08021390374331551,0.234375,query_1,"['HP:0000553', 'HP:0100533']"
GO:MF,GO:0070851,growth factor receptor binding,7.85808699091677e-06,True,"""Binding to a growth factor receptor."" [GOC:mah, GOC:vw]",139,454,17,20208,0.037444933920704845,0.1223021582733813,query_1,['GO:0005102']
GO:BP,GO:0045859,regulation of protein kinase activity,8.104358828322022e-06,True,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",330,454,27,20972,0.05947136563876652,0.08181818181818182,query_1,"['GO:0001932', 'GO:0043549']"
GO:CC,GO:0042582,azurophil granule,8.108690341209483e-06,True,"""Primary lysosomal granule readily stainable with a Romanowsky stain."" [GOC:jl, PMID:17152095, PMID:28717070, PMID:5914694, WIKIPEDIA:Azurophilic_granule]",155,459,17,22155,0.037037037037037035,0.10967741935483871,query_1,"['GO:0005766', 'GO:0030141']"
GO:CC,GO:0005766,primary lysosome,8.108690341209483e-06,True,"""A lysosome before it has fused with a vesicle or vacuole."" [GOC:jl, ISBN:0815316194]",155,459,17,22155,0.037037037037037035,0.10967741935483871,query_1,['GO:0005764']
HP,HP:0000095,Abnormal renal glomerulus morphology,8.206239365713964e-06,True,A structural anomaly of the glomerulus.,210,187,27,5200,0.1443850267379679,0.12857142857142856,query_1,['HP:0031263']
HP,HP:0001744,Splenomegaly,8.228430222385594e-06,True,Abnormal increased size of the spleen.,507,187,45,5200,0.24064171122994651,0.08875739644970414,query_1,"['HP:0003271', 'HP:0025408']"
GO:MF,GO:0005509,calcium ion binding,8.451932011937683e-06,True,"""Binding to a calcium ion (Ca2+)."" [GOC:ai]",718,454,42,20208,0.09251101321585903,0.0584958217270195,query_1,['GO:0046872']
GO:BP,GO:0001503,ossification,8.471914533109038e-06,True,"""The formation of bone or of a bony substance, or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:mtg_mpo, PMID:17572649]",424,454,31,20972,0.06828193832599119,0.07311320754716981,query_1,['GO:0032501']
GO:BP,GO:0045620,negative regulation of lymphocyte differentiation,8.51036382031305e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",59,454,12,20972,0.02643171806167401,0.2033898305084746,query_1,"['GO:0030098', 'GO:0045619', 'GO:0051250', 'GO:1902106']"
GO:BP,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,8.51036382031305e-06,True,"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus during an immune response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149, PMID:9185563]",59,454,12,20972,0.02643171806167401,0.2033898305084746,query_1,"['GO:0002377', 'GO:0016064']"
GO:BP,GO:1903707,negative regulation of hemopoiesis,8.91685954152275e-06,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",116,454,16,20972,0.03524229074889868,0.13793103448275862,query_1,"['GO:0002683', 'GO:0010721', 'GO:0030097', 'GO:0051241', 'GO:1903706']"
HPA,HPA:0131333,Colon; mucosal lymphoid cells[High],8.938499768395476e-06,True,Colon; mucosal lymphoid cells[High],156,324,20,11007,0.06172839506172839,0.1282051282051282,query_1,['HPA:0131332']
GO:BP,GO:0071260,cellular response to mechanical stimulus,8.943492447052446e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:mah]",72,454,13,20972,0.028634361233480177,0.18055555555555555,query_1,"['GO:0009612', 'GO:0071214', 'GO:0071496']"
GO:BP,GO:0002287,alpha-beta T cell activation involved in immune response,8.943492447052446e-06,True,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",72,454,13,20972,0.028634361233480177,0.18055555555555555,query_1,"['GO:0002286', 'GO:0046631']"
HP,HP:0031263,Abnormal renal corpuscle morphology,9.122562868194414e-06,True,"Any anomalous structure of the renal corpuscle, which is the initial component of the nephron that filters blood. The renal corpuscle consists of a knot of capillaries (glomerulus) that is surrounded by a double-walled capsule (Bowman capsule) that opens into a renal tubule.",211,187,27,5200,0.1443850267379679,0.12796208530805686,query_1,"['HP:0011035', 'HP:0012575']"
GO:BP,GO:0030449,regulation of complement activation,9.47575190476293e-06,True,"""Any process that modulates the frequency, rate or extent of complement activation."" [GOC:go_curators]",20,454,8,20972,0.01762114537444934,0.4,query_1,"['GO:0002697', 'GO:0002920', 'GO:0006956']"
GO:BP,GO:0090713,immunological memory process,9.47575190476293e-06,True,"""Any process of the immune system that can contribute to the formation of immunological memory or an immune response based upon activation of immunological memory."" [GOC:add, PMID:26086132, PMID:26831526]",20,454,8,20972,0.01762114537444934,0.4,query_1,"['GO:0002376', 'GO:0006955']"
HP,HP:0100533,Inflammatory abnormality of the eye,9.603684908191293e-06,True,"Inflammation of the eye, parts of the eye or the periorbital region.",226,187,28,5200,0.1497326203208556,0.12389380530973451,query_1,"['HP:0012373', 'HP:0012649']"
GO:BP,GO:0071346,cellular response to type II interferon,9.652282144071617e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon gamma is the only member of the type II interferon found so far."" [GOC:mah]",101,454,15,20972,0.03303964757709251,0.1485148514851485,query_1,"['GO:0034341', 'GO:0071345']"
GO:BP,GO:0160162,CD27 signaling pathway,9.692775648712132e-06,True,"""The series of molecular signals initiated by the binding of the cell surface receptor CD27 to its physiological ligand CD70, and ending with the regulation of a downstream cellular process, e.g. transcription."" [PMID:26359318, PMID:8387892]",5,454,5,20972,0.011013215859030838,1.0,query_1,['GO:0007166']
GO:BP,GO:2001188,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,9.692775648712132e-06,True,"""Any process that modulates the frequency, rate or extent of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell."" [GOC:obol]",5,454,5,20972,0.011013215859030838,1.0,query_1,"['GO:0002291', 'GO:0002697', 'GO:0050776', 'GO:0050863']"
HP,HP:0002202,Pleural effusion,9.723380056165988e-06,True,The presence of an excessive amount of fluid in the pleural cavity.,96,187,18,5200,0.0962566844919786,0.1875,query_1,"['HP:0000969', 'HP:0002103']"
REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,9.93593879151033e-06,True,Toll Like Receptor 4 (TLR4) Cascade,143,419,22,11056,0.05250596658711217,0.15384615384615385,query_1,['REAC:R-HSA-168898']
KEGG,KEGG:05164,Influenza A,1.0023800409004338e-05,True,Influenza A,169,384,25,8716,0.06510416666666667,0.14792899408284024,query_1,['KEGG:00000']
REAC,REAC:R-HSA-444473,Formyl peptide receptors bind formyl peptides and many other ligands,1.0100088828662648e-05,True,Formyl peptide receptors bind formyl peptides and many other ligands,7,419,6,11056,0.014319809069212411,0.8571428571428571,query_1,['REAC:R-HSA-375276']
GO:BP,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",1.0431673009138142e-05,True,"""Any process that modulates the frequency, rate, or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",60,454,12,20972,0.02643171806167401,0.2,query_1,"['GO:0043367', 'GO:0046637', 'GO:2000514']"
KEGG,KEGG:05134,Legionellosis,1.051921424654658e-05,True,Legionellosis,56,384,14,8716,0.036458333333333336,0.25,query_1,['KEGG:00000']
HP,HP:0100758,Gangrene,1.0637098202969761e-05,True,A serious and potentially life-threatening condition that arises when a considerable mass of body tissue dies (necrosis).,56,187,14,5200,0.0748663101604278,0.25,query_1,['HP:0025142']
GO:BP,GO:0071496,cellular response to external stimulus,1.06694729256845e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:mah]",73,454,13,20972,0.028634361233480177,0.1780821917808219,query_1,['GO:0009605']
GO:CC,GO:0045178,basal part of cell,1.1175987024861409e-05,True,"""The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue."" [GOC:mah, ISBN:0815316194]",309,459,24,22155,0.05228758169934641,0.07766990291262135,query_1,['GO:0110165']
HP,HP:0011029,Internal hemorrhage,1.1610464305190084e-05,True,The presence of hemorrhage within the body.,354,187,36,5200,0.1925133689839572,0.1016949152542373,query_1,"['HP:0001892', 'HP:0011028']"
HP,HP:0001892,Abnormal bleeding,1.1794246833862063e-05,True,"An abnormal susceptibility to bleeding, often referred to as a bleeding diathesis. A bleeding diathesis may be related to vascular, platelet and coagulation defects.",550,187,47,5200,0.25133689839572193,0.08545454545454545,query_1,['HP:0001871']
GO:CC,GO:0030136,clathrin-coated vesicle,1.1945674763082753e-05,True,"""A vesicle with a coat formed of clathrin connected to the membrane via one of the clathrin adaptor complexes."" [GOC:mah, PMID:11252894]",220,459,20,22155,0.04357298474945534,0.09090909090909091,query_1,['GO:0030135']
GO:BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1.2014254901219764e-05,True,"""A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation or inhibition of adenylyl cyclase activity and a subsequent change in the intracellular concentration of cyclic AMP (cAMP)."" [GOC:mah, GOC:signaling, ISBN:0815316194]",270,454,24,20972,0.05286343612334802,0.08888888888888889,query_1,['GO:0007186']
GO:MF,GO:0005031,tumor necrosis factor receptor activity,1.2227691451014262e-05,True,"""Combining with tumor necrosis factor, a proinflammatory cytokine produced by monocytes and macrophages, to initiate a change in cell function."" [GOC:jl, http://lookwayup.com/]",10,454,6,20208,0.013215859030837005,0.6,query_1,['GO:0005035']
MIRNA,MIRNA:hsa-mir-146a-5p,hsa-mir-146a-5p,1.2551876541191734e-05,True,hsa-mir-146a-5p,196,440,22,16638,0.05,0.11224489795918367,query_1,['MIRNA:000000']
GO:BP,GO:0001938,positive regulation of endothelial cell proliferation,1.2649518808921229e-05,True,"""Any process that activates or increases the rate or extent of endothelial cell proliferation."" [GOC:add]",88,454,14,20972,0.030837004405286344,0.1590909090909091,query_1,"['GO:0001935', 'GO:0001936', 'GO:0050679']"
GO:BP,GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,1.2734571009031794e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a macrophage colony-stimulating factor stimulus."" [GOC:yaf, PMID:14687666]",61,454,12,20972,0.02643171806167401,0.19672131147540983,query_1,"['GO:0036005', 'GO:0071345']"
GO:BP,GO:0051962,positive regulation of nervous system development,1.2921484634566917e-05,True,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",271,454,24,20972,0.05286343612334802,0.08856088560885608,query_1,"['GO:0007399', 'GO:0051094', 'GO:0051240', 'GO:0051960']"
GO:BP,GO:0051402,neuron apoptotic process,1.3274635673326167e-05,True,"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]",293,454,25,20972,0.05506607929515418,0.08532423208191127,query_1,['GO:0006915']
GO:BP,GO:0051338,regulation of transferase activity,1.332493261918262e-05,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",408,454,30,20972,0.06607929515418502,0.07352941176470588,query_1,['GO:0050790']
GO:MF,GO:0061809,"NAD+ nucleosidase activity, cyclic ADP-ribose generating",1.3378843606370335e-05,True,"""Catalysis of the reaction: NAD+ + H2O = ADP-D-ribose + nicotinamide + H+, in a two step reaction: first an ADP-ribosyl cyclase reaction to synthesise cyclic ADP-ribose, followed by a cyclic ADP-ribose hydrolase reaction to generate (linear) ADP-ribose."" [EC:3.2.2.6, PMID:11866528]",16,454,7,20208,0.015418502202643172,0.4375,query_1,['GO:0016799']
GO:BP,GO:0048878,chemical homeostasis,1.4043394806408656e-05,True,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",951,454,50,20972,0.11013215859030837,0.052576235541535225,query_1,['GO:0042592']
HP,HP:0002204,Pulmonary embolism,1.4102058384786771e-05,True,"An embolus (that is, an abnormal particle circulating in the blood) located in the pulmonary artery and thereby blocking blood circulation to the lung. Usually the embolus is a blood clot that has developed in an extremity (for instance, a deep venous thrombosis), detached, and traveled through the circulation before becoming trapped in the pulmonary artery.",40,187,12,5200,0.06417112299465241,0.3,query_1,['HP:0030875']
WP,WP:WP5348,11p11 2 copy number variation syndrome ,1.413637596169473e-05,True,11p11 2 copy number variation syndrome ,56,379,14,8899,0.036939313984168866,0.25,query_1,['WP:000000']
GO:BP,GO:0061138,morphogenesis of a branching epithelium,1.4276367259777896e-05,True,"""The process in which the anatomical structures of a branched epithelium are generated and organized."" [GOC:dph]",191,454,20,20972,0.04405286343612335,0.10471204188481675,query_1,"['GO:0001763', 'GO:0002009']"
WP,WP:WP5088,Prostaglandin signaling,1.4739641482398171e-05,True,Prostaglandin signaling,33,379,11,8899,0.029023746701846966,0.3333333333333333,query_1,['WP:000000']
GO:BP,GO:0050765,negative regulation of phagocytosis,1.501822111298815e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of phagocytosis."" [GOC:ai]",21,454,8,20972,0.01762114537444934,0.38095238095238093,query_1,"['GO:0006909', 'GO:0045806', 'GO:0050764']"
GO:BP,GO:0046596,regulation of viral entry into host cell,1.501822111298815e-05,True,"""Any process that modulates the frequency, rate or extent of the viral entry into the host cell."" [GOC:jl]",21,454,8,20972,0.01762114537444934,0.38095238095238093,query_1,"['GO:0046718', 'GO:0052372', 'GO:1903900']"
WP,WP:WP2431,Spinal cord injury,1.616097802191559e-05,True,Spinal cord injury,115,379,20,8899,0.052770448548812667,0.17391304347826086,query_1,['WP:000000']
GO:BP,GO:0002858,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target,1.6495364551939946e-05,True,"""Any process that modulates the frequency, rate, or extent of natural killer cell mediated cytotoxicity directed against tumor cell target."" [GOC:add]",9,454,6,20972,0.013215859030837005,0.6666666666666666,query_1,"['GO:0002420', 'GO:0002855', 'GO:0042269']"
GO:BP,GO:0042692,muscle cell differentiation,1.6639679757248222e-05,True,"""The process in which a relatively unspecialized cell acquires specialized features of a muscle cell."" [CL:0000187, GOC:go_curators]",388,454,29,20972,0.06387665198237885,0.07474226804123711,query_1,"['GO:0030154', 'GO:0061061']"
KEGG,KEGG:05133,Pertussis,1.6946521307005688e-05,True,Pertussis,76,384,16,8716,0.041666666666666664,0.21052631578947367,query_1,['KEGG:00000']
HP,HP:0004313,Decreased circulating immunoglobulin concentration,1.7405804023894474e-05,True,An abnormally decreased level of immunoglobulin in blood.,232,187,28,5200,0.1497326203208556,0.1206896551724138,query_1,['HP:0010701']
GO:BP,GO:0007507,heart development,1.766225679773121e-05,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",591,454,37,20972,0.08149779735682819,0.06260575296108291,query_1,"['GO:0048513', 'GO:0072359']"
GO:BP,GO:0001822,kidney development,1.8272986589474525e-05,True,"""The process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and/or excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:mtg_kidney_jan10, ISBN:0124020607, ISBN:0721662544]",320,454,26,20972,0.05726872246696035,0.08125,query_1,"['GO:0048513', 'GO:0072001']"
HP,HP:0002843,Abnormal T cell morphology,1.8971902532098128e-05,True,"Abnormal increase or decrease of total or subset T cell count. T cells are commonly characterized as CD3+ lymphocytes, or their subpopulations, in the blood, compared to a reference range for a given sex and age-group, measured ex vivo. These may include both TCR alpha/beta and gamma/delta T cells.",136,187,21,5200,0.11229946524064172,0.15441176470588236,query_1,['HP:0004332']
GO:BP,GO:0045637,regulation of myeloid cell differentiation,1.91803815646399e-05,True,"""Any process that modulates the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",214,454,21,20972,0.046255506607929514,0.09813084112149532,query_1,"['GO:0030099', 'GO:1903706']"
GO:BP,GO:0002710,negative regulation of T cell mediated immunity,1.9208736899366895e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",30,454,9,20972,0.019823788546255508,0.3,query_1,"['GO:0002456', 'GO:0002707', 'GO:0002709', 'GO:0002823']"
REAC,REAC:R-HSA-2172127,DAP12 interactions,1.941695106147612e-05,True,DAP12 interactions,35,419,11,11056,0.026252983293556086,0.3142857142857143,query_1,['REAC:R-HSA-168249']
REAC,REAC:R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1.9640449431459047e-05,True,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),124,419,20,11056,0.0477326968973747,0.16129032258064516,query_1,['REAC:R-HSA-392499']
HP,HP:0011035,Abnormal renal cortex morphology,2.0906786526403543e-05,True,An abnormality of the cortex of the kidney.,249,187,29,5200,0.15508021390374332,0.11646586345381527,query_1,['HP:0012210']
HP,HP:0025142,Constitutional symptom,2.122662190174638e-05,True,A symptom or manifestation indicating a systemic or general effect of a disease and that may affect the general well-being or status of an individual.,1333,187,83,5200,0.44385026737967914,0.0622655663915979,query_1,['HP:0000118']
KEGG,KEGG:04668,TNF signaling pathway,2.1307460401532787e-05,True,TNF signaling pathway,118,384,20,8716,0.052083333333333336,0.1694915254237288,query_1,['KEGG:00000']
GO:MF,GO:0004857,enzyme inhibitor activity,2.159520117471914e-05,True,"""A molecular function regulator that reduces a catalytic activity."" [GOC:ai, GOC:ebc]",428,454,30,20208,0.06607929515418502,0.07009345794392523,query_1,"['GO:0030234', 'GO:0140678']"
GO:MF,GO:0034185,apolipoprotein binding,2.230475796105449e-05,True,"""Binding to an apolipoprotein, the protein component of a lipoprotein complex."" [GOC:BHF, GOC:rl]",17,454,7,20208,0.015418502202643172,0.4117647058823529,query_1,['GO:0005515']
REAC,REAC:R-HSA-877300,Interferon gamma signaling,2.2528002518594957e-05,True,Interferon gamma signaling,91,419,17,11056,0.0405727923627685,0.18681318681318682,query_1,['REAC:R-HSA-913531']
GO:BP,GO:0032623,interleukin-2 production,2.263849123003455e-05,True,"""The appearance of interleukin-2 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",64,454,12,20972,0.02643171806167401,0.1875,query_1,['GO:0001816']
GO:BP,GO:0032663,regulation of interleukin-2 production,2.263849123003455e-05,True,"""Any process that modulates the frequency, rate, or extent of interleukin-2 production."" [GOC:mah]",64,454,12,20972,0.02643171806167401,0.1875,query_1,"['GO:0001817', 'GO:0032623']"
GO:BP,GO:0035739,"CD4-positive, alpha-beta T cell proliferation",2.3154944738208185e-05,True,"""The expansion of a CD4-positive, alpha-beta T cell population by cell division."" [CL:0000624, GOC:BHF]",22,454,8,20972,0.01762114537444934,0.36363636363636365,query_1,"['GO:0035710', 'GO:0046633']"
GO:BP,GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",2.3154944738208185e-05,True,"""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell proliferation."" [GOC:obol]",22,454,8,20972,0.01762114537444934,0.36363636363636365,query_1,"['GO:0035739', 'GO:0046640', 'GO:2000514']"
GO:BP,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,2.3154944738208185e-05,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class I protein complex. The peptide antigen is typically, but not always, processed from a whole protein. Class I here refers to classical class I molecules."" [GOC:add, ISBN:0781735149, PMID:15771591]",22,454,8,20972,0.01762114537444934,0.36363636363636365,query_1,"['GO:0002474', 'GO:0002483']"
GO:BP,GO:0001659,temperature homeostasis,2.429664771009766e-05,True,"""A homeostatic process in which an organism modulates its internal body temperature."" [GOC:jl]",197,454,20,20972,0.04405286343612335,0.10152284263959391,query_1,['GO:0048871']
GO:BP,GO:0045581,negative regulation of T cell differentiation,2.4539525603529067e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",52,454,11,20972,0.024229074889867842,0.21153846153846154,query_1,"['GO:0030217', 'GO:0045580', 'GO:0045620', 'GO:0050868']"
GO:BP,GO:0075294,positive regulation by symbiont of entry into host,2.4552713723500732e-05,True,"""Any process that activates or increases the frequency, rate or extent to which it enters into the host organism, where the two organisms are in a symbiotic interaction."" [GOC:pamgo_curators]",15,454,7,20972,0.015418502202643172,0.4666666666666667,query_1,"['GO:0044409', 'GO:0048518', 'GO:0052372']"
GO:BP,GO:0046598,positive regulation of viral entry into host cell,2.4552713723500732e-05,True,"""Any process that activates or increases the frequency, rate or extent of the introduction of viral entry into the host cell."" [GOC:jl]",15,454,7,20972,0.015418502202643172,0.4666666666666667,query_1,"['GO:0046596', 'GO:0046718', 'GO:0075294', 'GO:1903902']"
GO:BP,GO:0046637,regulation of alpha-beta T cell differentiation,2.4717823278912427e-05,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",78,454,13,20972,0.028634361233480177,0.16666666666666666,query_1,"['GO:0045580', 'GO:0046632', 'GO:0046634']"
REAC,REAC:R-HSA-5686938,Regulation of TLR by endogenous ligand,2.4735733729550878e-05,True,Regulation of TLR by endogenous ligand,22,419,9,11056,0.021479713603818614,0.4090909090909091,query_1,['REAC:R-HSA-168898']
GO:MF,GO:0004875,complement receptor activity,2.6390330024306636e-05,True,"""Combining with any component or product of the complement cascade and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:add, GOC:ai, GOC:pg, GOC:signaling, ISBN:0781735149, PMID:11884446]",11,454,6,20208,0.013215859030837005,0.5454545454545454,query_1,"['GO:0004888', 'GO:0140375']"
GO:MF,GO:0140678,molecular function inhibitor activity,2.7005057043247977e-05,True,"""A molecular function regulator that inhibits or decreases the activity of its target via non-covalent binding that does not result in covalent modification to the target."" [GOC:curators]",559,454,35,20208,0.07709251101321586,0.0626118067978533,query_1,['GO:0098772']
REAC,REAC:R-HSA-975634,Retinoid metabolism and transport,2.7401571507761763e-05,True,Retinoid metabolism and transport,44,419,12,11056,0.028639618138424822,0.2727272727272727,query_1,"['REAC:R-HSA-2187338', 'REAC:R-HSA-6806667']"
WP,WP:WP254,Apoptosis,2.7429274118949623e-05,True,Apoptosis,87,379,17,8899,0.044854881266490766,0.19540229885057472,query_1,['WP:000000']
GO:BP,GO:0003008,system process,2.7443159968725686e-05,True,"""A multicellular organismal process carried out by any of the organs or tissues in an organ system. An organ system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a biological objective."" [GOC:mtg_cardio]",2290,454,90,20972,0.19823788546255505,0.039301310043668124,query_1,['GO:0032501']
HPA,HPA:0460202,Skin 1; endothelial cells[≥Medium],2.7868945093109077e-05,True,Skin 1; endothelial cells[≥Medium],592,324,42,11007,0.12962962962962962,0.07094594594594594,query_1,['HPA:0460201']
WP,WP:WP3617,Photodynamic therapy induced NF kB survival signaling,2.941934674057292e-05,True,Photodynamic therapy induced NF kB survival signaling,35,379,11,8899,0.029023746701846966,0.3142857142857143,query_1,['WP:000000']
KEGG,KEGG:04062,Chemokine signaling pathway,3.0153050929435356e-05,True,Chemokine signaling pathway,191,384,26,8716,0.06770833333333333,0.13612565445026178,query_1,['KEGG:00000']
GO:BP,GO:0051928,positive regulation of calcium ion transport,3.0451958607050262e-05,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",94,454,14,20972,0.030837004405286344,0.14893617021276595,query_1,"['GO:0006816', 'GO:0043270', 'GO:0051924']"
HP,HP:0001482,Subcutaneous nodule,3.341301583268362e-05,True,Slightly elevated lesions on or in the skin with a diameter of over 5 mm.,92,187,17,5200,0.09090909090909091,0.18478260869565216,query_1,['HP:0200036']
GO:BP,GO:0072001,renal system development,3.661507288239081e-05,True,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",331,454,26,20972,0.05726872246696035,0.07854984894259819,query_1,['GO:0048731']
