source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0045229,external encapsulating structure organization,5.32886953935703e-08,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",309,474,30,20972,0.06329113924050633,0.0970873786407767,query_1,['GO:0016043']
HP,HP:0002716,Lymphadenopathy,5.4558508483373275e-08,True,Enlargement (swelling) of a lymph node.,257,182,33,5200,0.1813186813186813,0.12840466926070038,query_1,['HP:0002733']
GO:MF,GO:0008201,heparin binding,5.541062528248564e-08,True,"""Binding to heparin, a member of a group of glycosaminoglycans found mainly as an intracellular component of mast cells and which consist predominantly of alternating alpha-(1->4)-linked D-galactose and N-acetyl-D-glucosamine-6-sulfate residues."" [GOC:jl, ISBN:0198506732]",171,473,22,20208,0.046511627906976744,0.1286549707602339,query_1,"['GO:0005539', 'GO:1901681']"
GO:MF,GO:0005035,death receptor activity,5.736338119621995e-08,True,"""Combining with an extracellular messenger (called a death ligand), and transmitting the signal from one side of the plasma membrane to the other to initiate apoptotic or necrotic cell death."" [GOC:bf, GOC:BHF, GOC:ecd, GOC:mtg_apoptosis, GOC:rl, PMID:10209153]",13,473,8,20208,0.016913319238900635,0.6153846153846154,query_1,['GO:0004888']
GO:MF,GO:0042056,chemoattractant activity,5.8414064630578445e-08,True,"""Providing the environmental signal that initiates the directed movement of a motile cell or organism towards a higher concentration of that signal."" [GOC:go_curators, ISBN:0198506732]",41,473,12,20208,0.02536997885835095,0.2926829268292683,query_1,['GO:0048018']
GO:BP,GO:0010758,regulation of macrophage chemotaxis,6.186138555454913e-08,True,"""Any process that modulates the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",30,474,11,20972,0.023206751054852322,0.36666666666666664,query_1,"['GO:0002688', 'GO:0048246', 'GO:1905521']"
GO:BP,GO:0002418,immune response to tumor cell,6.186138555454913e-08,True,"""An immune system process that functions in the response of an organism to a tumor cell."" [GOC:add, ISBN:0781735149, PMID:16730260]",30,474,11,20972,0.023206751054852322,0.36666666666666664,query_1,"['GO:0002347', 'GO:0006955']"
WP,WP:WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,6.372629614477809e-08,True,SARS CoV 2 innate immunity evasion and cell specific immune response,66,393,18,8899,0.04580152671755725,0.2727272727272727,query_1,['WP:000000']
GO:BP,GO:0030162,regulation of proteolysis,6.496495644002536e-08,True,"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]",166,474,22,20972,0.046413502109704644,0.13253012048192772,query_1,"['GO:0006508', 'GO:0051246']"
GO:BP,GO:0032611,interleukin-1 beta production,6.672359080984447e-08,True,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",93,474,17,20972,0.035864978902953586,0.1827956989247312,query_1,['GO:0032612']
GO:BP,GO:0032651,regulation of interleukin-1 beta production,6.672359080984447e-08,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",93,474,17,20972,0.035864978902953586,0.1827956989247312,query_1,"['GO:0032611', 'GO:0032652']"
REAC,REAC:R-HSA-3000170,Syndecan interactions,7.164976955210605e-08,True,Syndecan interactions,27,438,12,11056,0.0273972602739726,0.4444444444444444,query_1,['REAC:R-HSA-3000171']
GO:BP,GO:0023057,negative regulation of signaling,7.363734827506142e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1449,474,74,20972,0.15611814345991562,0.05106970324361629,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048519']"
GO:BP,GO:0002040,sprouting angiogenesis,7.646036209364287e-08,True,"""The extension of new blood vessels from existing vessels into avascular tissues, this process includes the specialization of endothelial cells into leading tip and stalk cells, proliferation and migration of the endothelial cells and cell adhesion resulting in angiogenic sprout fusion or lumen formation."" [PMID:16391003, PMID:23031691]",136,474,20,20972,0.04219409282700422,0.14705882352941177,query_1,['GO:0001525']
GO:BP,GO:1901222,regulation of non-canonical NF-kappaB signal transduction,7.978031746907688e-08,True,"""Any process that modulates the frequency, rate or extent of the non-canonical NF-kappaB signaling cascade."" [GOC:TermGenie]",94,474,17,20972,0.035864978902953586,0.18085106382978725,query_1,"['GO:0038061', 'GO:1902531']"
KEGG,KEGG:05146,Amoebiasis,8.38534658733888e-08,True,Amoebiasis,102,397,22,8716,0.055415617128463476,0.21568627450980393,query_1,['KEGG:00000']
GO:CC,GO:0005604,basement membrane,8.774124172088052e-08,True,"""A collagen-containing extracellular matrix consisting of a thin layer of dense material found in various animal tissues interposed between the cells and the adjacent connective tissue. It consists of the basal lamina plus an associated layer of reticulin fibers."" [PMID:22505934, PMID:33605520, PMID:39223427]",97,479,16,22155,0.033402922755741124,0.16494845360824742,query_1,['GO:0031012']
GO:BP,GO:0008015,blood circulation,8.930707396201618e-08,True,"""The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products."" [GOC:mtg_heart, ISBN:0192800825]",511,474,39,20972,0.08227848101265822,0.07632093933463796,query_1,['GO:0003013']
GO:BP,GO:0002483,antigen processing and presentation of endogenous peptide antigen,1.113269568567054e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell."" [GOC:add, ISBN:0781735149]",24,474,10,20972,0.02109704641350211,0.4166666666666667,query_1,"['GO:0019883', 'GO:0048002']"
GO:BP,GO:0043406,positive regulation of MAP kinase activity,1.198350267397952e-07,True,"""Any process that activates or increases the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]",60,474,14,20972,0.029535864978902954,0.23333333333333334,query_1,"['GO:0043405', 'GO:0043410', 'GO:0071902']"
GO:MF,GO:0042379,chemokine receptor binding,1.242115363600422e-07,True,"""Binding to a chemokine receptor."" [GOC:ai]",76,473,15,20208,0.03171247357293869,0.19736842105263158,query_1,"['GO:0001664', 'GO:0005126']"
GO:CC,GO:0005765,lysosomal membrane,1.391245902493979e-07,True,"""The lipid bilayer surrounding the lysosome and separating its contents from the cell cytoplasm."" [GOC:ai]",457,479,34,22155,0.0709812108559499,0.07439824945295405,query_1,"['GO:0005764', 'GO:0098852']"
GO:CC,GO:0098852,lytic vacuole membrane,1.391245902493979e-07,True,"""The lipid bilayer surrounding a lytic vacuole and separating its contents from the cytoplasm of the cell."" [GOC:dos]",457,479,34,22155,0.0709812108559499,0.07439824945295405,query_1,"['GO:0000323', 'GO:0005774']"
GO:BP,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,1.4026554326659904e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591]",32,474,11,20972,0.023206751054852322,0.34375,query_1,"['GO:0002504', 'GO:0048002']"
GO:BP,GO:0002825,regulation of T-helper 1 type immune response,1.4026554326659904e-07,True,"""Any process that modulates the frequency, rate, or extent of a T-helper 1 type immune response."" [GOC:add]",32,474,11,20972,0.023206751054852322,0.34375,query_1,"['GO:0002822', 'GO:0042088']"
GO:BP,GO:0007417,central nervous system development,1.435477455860975e-07,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1035,474,59,20972,0.12447257383966245,0.057004830917874394,query_1,"['GO:0007399', 'GO:0048731']"
GO:MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,1.4634673658961156e-07,True,"""A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress."" [GOC:mah, ISBN:0815316194]",44,473,12,20208,0.02536997885835095,0.2727272727272727,query_1,['GO:0005201']
GO:BP,GO:0033002,muscle cell proliferation,1.4969274660818193e-07,True,"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]",190,474,23,20972,0.04852320675105485,0.12105263157894737,query_1,['GO:0008283']
REAC,REAC:R-HSA-5603041,IRAK4 deficiency (TLR2/4),1.556249619603793e-07,True,IRAK4 deficiency (TLR2/4),18,438,10,11056,0.0228310502283105,0.5555555555555556,query_1,['REAC:R-HSA-5602358']
GO:BP,GO:0051960,regulation of nervous system development,1.629169147084853e-07,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",430,474,35,20972,0.07383966244725738,0.08139534883720931,query_1,"['GO:0007399', 'GO:2000026']"
GO:BP,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,1.7820072467040466e-07,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to an antigen for which its T cell receptor is specific bound to an MHC molecule on an antigen presenting cell, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",13,474,8,20972,0.016877637130801686,0.6153846153846154,query_1,['GO:0002286']
GO:BP,GO:1901623,regulation of lymphocyte chemotaxis,1.8181805358959208e-07,True,"""Any process that modulates the frequency, rate or extent of lymphocyte chemotaxis."" [GOC:TermGenie]",25,474,10,20972,0.02109704641350211,0.4,query_1,"['GO:0002688', 'GO:0048247', 'GO:2000401']"
GO:MF,GO:0098631,cell adhesion mediator activity,1.8297816317158536e-07,True,"""The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface or an external substrate, to mediate adhesion of the cell to the external substrate or to another cell."" [GOC:vw, Wikipedia:Cell_adhesion]",78,473,15,20208,0.03171247357293869,0.19230769230769232,query_1,['GO:0050839']
GO:BP,GO:0051129,negative regulation of cellular component organization,1.869608128630229e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",695,474,46,20972,0.0970464135021097,0.06618705035971223,query_1,"['GO:0016043', 'GO:0048523', 'GO:0051128']"
WP,WP:WP5559,Lupus pathogenesis,1.8947857602012733e-07,True,Lupus pathogenesis,18,393,10,8899,0.02544529262086514,0.5555555555555556,query_1,['WP:000000']
GO:BP,GO:0010648,negative regulation of cell communication,1.9077725162635114e-07,True,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1449,474,73,20972,0.1540084388185654,0.05037957211870255,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048523']"
GO:BP,GO:0031663,lipopolysaccharide-mediated signaling pathway,1.9276751386835581e-07,True,"""The series of molecular signals initiated by the binding of a lipopolysaccharide (LPS) to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Lipopolysaccharides are major components of the outer membrane of Gram-negative bacteria, making them prime targets for recognition by the immune system."" [GOC:mah, GOC:signaling, PMID:15379975]",62,474,14,20972,0.029535864978902954,0.22580645161290322,query_1,"['GO:0007166', 'GO:0071222']"
GO:BP,GO:0002009,morphogenesis of an epithelium,1.9281212549271917e-07,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",501,474,38,20972,0.08016877637130802,0.07584830339321358,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,2.2028968647910557e-07,True,"""Any process that modulates the frequency, rate, or extent of an inflammatory response to an antigenic stimulus."" [GOC:add]",42,474,12,20972,0.02531645569620253,0.2857142857142857,query_1,"['GO:0002437', 'GO:0050727', 'GO:0050776']"
KEGG,KEGG:05163,Human cytomegalovirus infection,2.2748259036725707e-07,True,Human cytomegalovirus infection,225,397,33,8716,0.08312342569269521,0.14666666666666667,query_1,['KEGG:00000']
GO:BP,GO:0006968,cellular defense response,2.3108575690340185e-07,True,"""A defense response that is mediated by cells."" [GOC:ebc]",52,474,13,20972,0.027426160337552744,0.25,query_1,['GO:0006952']
GO:BP,GO:0002858,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target,2.3770253707255336e-07,True,"""Any process that modulates the frequency, rate, or extent of natural killer cell mediated cytotoxicity directed against tumor cell target."" [GOC:add]",9,474,7,20972,0.014767932489451477,0.7777777777777778,query_1,"['GO:0002420', 'GO:0002855', 'GO:0042269']"
HPA,HPA:0460201,Skin 1; endothelial cells[≥Low],2.394421889852833e-07,True,Skin 1; endothelial cells[≥Low],840,343,60,11007,0.1749271137026239,0.07142857142857142,query_1,['HPA:0460000']
GO:MF,GO:0071723,lipopeptide binding,2.418458533615711e-07,True,"""Binding to a lipopeptide, any of a group of organic compounds comprising two or more amino acids linked by peptide bonds and containing a nonprotein group consisting of a lipid or lipids."" [GOC:add, PMID:12077222, PMID:12524386, PMID:2757794]",10,473,7,20208,0.014799154334038054,0.7,query_1,['GO:0008289']
GO:BP,GO:0002544,chronic inflammatory response,2.5681168409113953e-07,True,"""Inflammation of prolonged duration (weeks or months) in which active inflammation, tissue destruction, and attempts at repair are proceeding simultaneously. Although it may follow acute inflammation, chronic inflammation frequently begins insidiously, as a low-grade, smoldering, often asymptomatic response."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",19,474,9,20972,0.0189873417721519,0.47368421052631576,query_1,['GO:0006954']
GO:BP,GO:0048771,tissue remodeling,2.6023424670209565e-07,True,"""The reorganization or renovation of existing tissues. This process can either change the characteristics of a tissue such as in blood vessel remodeling, or result in the dynamic equilibrium of a tissue such as in bone remodeling."" [GOC:ebc]",178,474,22,20972,0.046413502109704644,0.12359550561797752,query_1,['GO:0032501']
GO:BP,GO:0045859,regulation of protein kinase activity,2.7204883994155174e-07,True,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",330,474,30,20972,0.06329113924050633,0.09090909090909091,query_1,"['GO:0001932', 'GO:0043549']"
GO:CC,GO:0030134,COPII-coated ER to Golgi transport vesicle,2.7318362936927984e-07,True,"""A vesicle with a coat formed of the COPII coat complex proteins. The COPII coat complex is formed by the Sec23p/Sec24p and the Sec13p/Sec31p heterodimers. COPII-associated vesicles transport proteins from the rough endoplasmic reticulum to the Golgi apparatus (anterograde transport)."" [PMID:11252894, PMID:17499046, PMID:22160157, PMID:8004676, Wikipedia:COPII]",90,479,15,22155,0.031315240083507306,0.16666666666666666,query_1,['GO:0030135']
GO:MF,GO:0005041,low-density lipoprotein particle receptor activity,2.7521310905877285e-07,True,"""Combining with a low-density lipoprotein particle and delivering the low-density lipoprotein particle into the cell via endocytosis."" [GOC:bf, ISBN:0198506732]",15,473,8,20208,0.016913319238900635,0.5333333333333333,query_1,['GO:0030228']
KEGG,KEGG:05417,Lipid and atherosclerosis,2.784530416009564e-07,True,Lipid and atherosclerosis,215,397,32,8716,0.08060453400503778,0.14883720930232558,query_1,['KEGG:00000']
GO:BP,GO:0003018,vascular process in circulatory system,2.7871284320749324e-07,True,"""A circulatory process that occurs at the level of the vasculature."" [GOC:mtg_cardio]",270,474,27,20972,0.056962025316455694,0.1,query_1,['GO:0003013']
GO:BP,GO:0009612,response to mechanical stimulus,2.8787081920992653e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]",214,474,24,20972,0.05063291139240506,0.11214953271028037,query_1,"['GO:0009605', 'GO:0009628']"
WP,WP:WP5560,Lupus therapies,2.8853426712958786e-07,True,Lupus therapies,29,393,12,8899,0.030534351145038167,0.41379310344827586,query_1,['WP:000000']
GO:BP,GO:0098581,detection of external biotic stimulus,2.8952061350119333e-07,True,"""The series of events in which an external biotic stimulus is detected and converted into a molecular signal. An external biotic stimulus is defined as one caused or produced by a living organism other than the one being stimulated."" [GOC:dos]",26,474,10,20972,0.02109704641350211,0.38461538461538464,query_1,"['GO:0009595', 'GO:0043207']"
HP,HP:0002843,Abnormal T cell morphology,2.9282070108677757e-07,True,"Abnormal increase or decrease of total or subset T cell count. T cells are commonly characterized as CD3+ lymphocytes, or their subpopulations, in the blood, compared to a reference range for a given sex and age-group, measured ex vivo. These may include both TCR alpha/beta and gamma/delta T cells.",136,182,23,5200,0.12637362637362637,0.16911764705882354,query_1,['HP:0004332']
KEGG,KEGG:05205,Proteoglycans in cancer,2.98906279408631e-07,True,Proteoglycans in cancer,204,397,31,8716,0.07808564231738035,0.15196078431372548,query_1,['KEGG:00000']
GO:BP,GO:0002701,negative regulation of production of molecular mediator of immune response,2.993617484940469e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",43,474,12,20972,0.02531645569620253,0.27906976744186046,query_1,"['GO:0002440', 'GO:0002698', 'GO:0002700', 'GO:0010629']"
HP,HP:0001881,Abnormal leukocyte morphology,3.036259797217679e-07,True,An abnormality of leukocytes.,661,182,55,5200,0.3021978021978022,0.0832072617246596,query_1,"['HP:0001871', 'HP:0010987']"
HP,HP:0010987,Abnormal cellular immune system morphology,3.036259797217679e-07,True,An abnormality of the morphology or counts of the cells that make up the immune system.,661,182,55,5200,0.3021978021978022,0.0832072617246596,query_1,['HP:0032251']
GO:BP,GO:0048762,mesenchymal cell differentiation,3.1107454441626625e-07,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",252,474,26,20972,0.05485232067510549,0.10317460317460317,query_1,"['GO:0030154', 'GO:0060485']"
KEGG,KEGG:05340,Primary immunodeficiency,3.124937446734532e-07,True,Primary immunodeficiency,36,397,13,8716,0.0327455919395466,0.3611111111111111,query_1,['KEGG:00000']
GO:MF,GO:0019199,transmembrane receptor protein kinase activity,3.199220799875447e-07,True,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: a protein + ATP = a phosphoprotein + ADP."" [GOC:mah]",81,473,15,20208,0.03171247357293869,0.18518518518518517,query_1,"['GO:0004672', 'GO:0004888']"
GO:BP,GO:0051047,positive regulation of secretion,3.299724639588633e-07,True,"""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]",312,474,29,20972,0.06118143459915612,0.09294871794871795,query_1,"['GO:0046903', 'GO:0051046', 'GO:0051050']"
HP,HP:0001287,Meningitis,3.836128139072721e-07,True,Inflammation of the meninges.,82,182,18,5200,0.0989010989010989,0.21951219512195122,query_1,['HP:0011450']
GO:BP,GO:0002430,complement receptor mediated signaling pathway,4.0759463559779895e-07,True,"""The series of molecular signals generated as a consequence of a component of the complement pathway binding to a complement receptor. Such components include both whole complement proteins and fragments of complement proteins generated through the activity of the complement pathway."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",14,474,8,20972,0.016877637130801686,0.5714285714285714,query_1,['GO:0002429']
GO:BP,GO:1902624,positive regulation of neutrophil migration,4.2663940337613776e-07,True,"""Any process that activates or increases the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",35,474,11,20972,0.023206751054852322,0.3142857142857143,query_1,"['GO:0002687', 'GO:1902622', 'GO:1990266']"
GO:CC,GO:0005774,vacuolar membrane,4.3011875703689213e-07,True,"""The lipid bilayer surrounding the vacuole and separating its contents from the cytoplasm of the cell."" [GOC:ai]",502,479,35,22155,0.07306889352818371,0.0697211155378486,query_1,"['GO:0005773', 'GO:0098588']"
HP,HP:0032436,Abnormal circulating C-reactive protein concentration,4.419070362431692e-07,True,Any deviation from the normal concentration of C-reactive protein in the blood circulation.,93,182,19,5200,0.1043956043956044,0.20430107526881722,query_1,['HP:0010876']
HP,HP:0011122,Abnormality of skin physiology,4.462785645866952e-07,True,Any abnormality of the physiological function of the skin.,609,182,52,5200,0.2857142857142857,0.08538587848932677,query_1,['HP:0000951']
GO:BP,GO:0051043,regulation of membrane protein ectodomain proteolysis,4.5059323058053063e-07,True,"""Any process that modulates the frequency, rate or extent of the proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain)."" [GOC:ai]",27,474,10,20972,0.02109704641350211,0.37037037037037035,query_1,"['GO:0006509', 'GO:0030162', 'GO:0042176']"
GO:BP,GO:0046637,regulation of alpha-beta T cell differentiation,4.646965416882782e-07,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",78,474,15,20972,0.03164556962025317,0.19230769230769232,query_1,"['GO:0045580', 'GO:0046632', 'GO:0046634']"
HP,HP:0031409,Abnormal lymphocyte physiology,4.884186875034818e-07,True,Any anomaly of lymphocyte function.,342,182,37,5200,0.2032967032967033,0.10818713450292397,query_1,"['HP:0011017', 'HP:0033796']"
REAC,REAC:R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,4.93251068786654e-07,True,Caspase activation via Death Receptors in the presence of ligand,15,438,9,11056,0.02054794520547945,0.6,query_1,['REAC:R-HSA-5357769']
HP,HP:0000554,Uveitis,5.090794116710538e-07,True,Inflammation of one or all portions of the uveal tract.,64,182,16,5200,0.08791208791208792,0.25,query_1,"['HP:0000553', 'HP:0100533']"
HP,HP:0011123,Inflammatory abnormality of the skin,5.32274629283927e-07,True,"The presence of inflammation of the skin. That is, an abnormality of the skin resulting from the local accumulation of fluid, plasma proteins, and leukocytes.",536,182,48,5200,0.26373626373626374,0.08955223880597014,query_1,"['HP:0011122', 'HP:0012649']"
GO:BP,GO:0048247,lymphocyte chemotaxis,5.387543393596213e-07,True,"""The directed movement of a lymphocyte in response to an external stimulus."" [GOC:hjd, GOC:jid, PMID:12391252]",45,474,12,20972,0.02531645569620253,0.26666666666666666,query_1,"['GO:0030595', 'GO:0072676']"
GO:BP,GO:1902622,regulation of neutrophil migration,5.387543393596213e-07,True,"""Any process that modulates the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",45,474,12,20972,0.02531645569620253,0.26666666666666666,query_1,"['GO:0002685', 'GO:1990266']"
GO:BP,GO:0009725,response to hormone,5.466011602573748e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]",904,474,53,20972,0.11181434599156118,0.0586283185840708,query_1,"['GO:0009719', 'GO:0042221']"
GO:BP,GO:0043535,regulation of blood vessel endothelial cell migration,5.595412995409728e-07,True,"""Any process that modulates the frequency, rate or extent of the migration of the endothelial cells of blood vessels."" [GOC:go_curators]",92,474,16,20972,0.03375527426160337,0.17391304347826086,query_1,"['GO:0010594', 'GO:0043534']"
GO:BP,GO:0001959,regulation of cytokine-mediated signaling pathway,5.601784429700039e-07,True,"""Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]",168,474,21,20972,0.04430379746835443,0.125,query_1,"['GO:0009966', 'GO:0019221', 'GO:0060759']"
GO:BP,GO:0002312,B cell activation involved in immune response,5.765109119648644e-07,True,"""The change in morphology and behavior of a mature or immature B cell during an immune response, resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:jal]",106,474,17,20972,0.035864978902953586,0.16037735849056603,query_1,"['GO:0002285', 'GO:0042113']"
GO:MF,GO:0005518,collagen binding,6.151159851243666e-07,True,"""Binding to collagen, a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:ai, ISBN:0198506732]",72,473,14,20208,0.02959830866807611,0.19444444444444445,query_1,['GO:0044877']
GO:MF,GO:0048185,activin binding,6.516632236295049e-07,True,"""Binding to activin, a dimer of inhibin-beta subunits."" [GOC:jid, GOC:mah]",11,473,7,20208,0.014799154334038054,0.6363636363636364,query_1,['GO:0044877']
GO:BP,GO:0010595,positive regulation of endothelial cell migration,6.713236451522419e-07,True,"""Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]",107,474,17,20972,0.035864978902953586,0.1588785046728972,query_1,"['GO:0010594', 'GO:0030335', 'GO:0043542']"
GO:BP,GO:0051338,regulation of transferase activity,6.838624036530087e-07,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",408,474,33,20972,0.06962025316455696,0.08088235294117647,query_1,['GO:0050790']
GO:BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,6.868497312061152e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",28,474,10,20972,0.02109704641350211,0.35714285714285715,query_1,"['GO:0002478', 'GO:0002495']"
GO:BP,GO:0052372,modulation by symbiont of entry into host,6.868497312061152e-07,True,"""Any process in which an organism modulates the frequency, rate or extent to which it enters into the host organism, where the two organisms are in a symbiotic interaction."" [GOC:mtg_pamgo_17jul06]",28,474,10,20972,0.02109704641350211,0.35714285714285715,query_1,"['GO:0043903', 'GO:0044409']"
HP,HP:0002204,Pulmonary embolism,7.006749471054839e-07,True,"An embolus (that is, an abnormal particle circulating in the blood) located in the pulmonary artery and thereby blocking blood circulation to the lung. Usually the embolus is a blood clot that has developed in an extremity (for instance, a deep venous thrombosis), detached, and traveled through the circulation before becoming trapped in the pulmonary artery.",40,182,13,5200,0.07142857142857142,0.325,query_1,['HP:0030875']
HPA,HPA:0530711,Spleen; cells in red pulp[≥Low],7.038945137089236e-07,True,Spleen; cells in red pulp[≥Low],5338,343,220,11007,0.641399416909621,0.04121393780442113,query_1,['HPA:0530000']
GO:BP,GO:0009968,negative regulation of signal transduction,7.117654681914303e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1341,474,68,20972,0.14345991561181434,0.05070842654735272,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
GO:BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,7.141139628437879e-07,True,"""The attachment of a leukocyte to vascular endothelial cell via adhesion molecules."" [GOC:add, GOC:bc, GOC:BHF, GOC:BHF_miRNA, PMID:23897866]",46,474,12,20972,0.02531645569620253,0.2608695652173913,query_1,['GO:0007159']
HPA,HPA:0470201,Skin 2; endothelial cells[≥Low],7.460911125123975e-07,True,Skin 2; endothelial cells[≥Low],887,343,61,11007,0.17784256559766765,0.06877113866967305,query_1,['HPA:0470000']
GO:CC,GO:0005775,vacuolar lumen,7.528333595371475e-07,True,"""The volume enclosed within the vacuolar membrane."" [ISBN:0198506732]",180,479,20,22155,0.04175365344467641,0.1111111111111111,query_1,"['GO:0005773', 'GO:0070013']"
