source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0001936,regulation of endothelial cell proliferation,6.70522567244467e-08,True,"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]",130,492,20,20972,0.04065040650406504,0.15384615384615385,query_1,"['GO:0001935', 'GO:0050678']"
GO:BP,GO:1903530,regulation of secretion by cell,7.3205322240811e-08,True,"""Any process that modulates the frequency, rate or extent of secretion by cell."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:12130530]",556,492,42,20972,0.08536585365853659,0.07553956834532374,query_1,"['GO:0032940', 'GO:0050794', 'GO:0051046']"
GO:BP,GO:2000501,regulation of natural killer cell chemotaxis,7.349221643480843e-08,True,"""Any process that modulates the frequency, rate or extent of natural killer cell chemotaxis."" [GOC:BHF]",8,492,7,20972,0.014227642276422764,0.875,query_1,"['GO:0035747', 'GO:1901623']"
GO:MF,GO:0005035,death receptor activity,7.508227742113707e-08,True,"""Combining with an extracellular messenger (called a death ligand), and transmitting the signal from one side of the plasma membrane to the other to initiate apoptotic or necrotic cell death."" [GOC:bf, GOC:BHF, GOC:ecd, GOC:mtg_apoptosis, GOC:rl, PMID:10209153]",13,490,8,20208,0.0163265306122449,0.6153846153846154,query_1,['GO:0004888']
GO:BP,GO:0060760,positive regulation of response to cytokine stimulus,8.196645043816546e-08,True,"""Any process that increases the rate, frequency, or extent of a response to cytokine stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",67,492,15,20972,0.03048780487804878,0.22388059701492538,query_1,"['GO:0034097', 'GO:0048584', 'GO:0060759']"
MIRNA,MIRNA:hsa-mir-146a-5p,hsa-mir-146a-5p,8.465133355411465e-08,True,hsa-mir-146a-5p,196,478,26,16638,0.05439330543933055,0.1326530612244898,query_1,['MIRNA:000000']
GO:MF,GO:0042056,chemoattractant activity,8.663315267272798e-08,True,"""Providing the environmental signal that initiates the directed movement of a motile cell or organism towards a higher concentration of that signal."" [GOC:go_curators, ISBN:0198506732]",41,490,12,20208,0.024489795918367346,0.2926829268292683,query_1,['GO:0048018']
GO:BP,GO:0002526,acute inflammatory response,8.790151030667091e-08,True,"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",104,492,18,20972,0.036585365853658534,0.17307692307692307,query_1,['GO:0006954']
HP,HP:0004936,Venous thrombosis,9.222951542639706e-08,True,"Formation of a blood clot (thrombus) inside a vein, causing the obstruction of blood flow.",86,204,20,5200,0.09803921568627451,0.23255813953488372,query_1,['HP:0001977']
GO:BP,GO:0043903,regulation of biological process involved in symbiotic interaction,9.463834299439962e-08,True,"""Any process that modulates the frequency, rate or extent of symbiosis, an interaction between two organisms living together in more or less intimate association."" [GOC:jl]",38,492,12,20972,0.024390243902439025,0.3157894736842105,query_1,"['GO:0044403', 'GO:0050789']"
GO:BP,GO:0050808,synapse organization,9.712001992268175e-08,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",561,492,42,20972,0.08536585365853659,0.0748663101604278,query_1,['GO:0034330']
GO:BP,GO:0042987,amyloid precursor protein catabolic process,9.730893651171643e-08,True,"""The chemical reactions and pathways resulting in the breakdown of amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]",57,492,14,20972,0.028455284552845527,0.24561403508771928,query_1,['GO:0042982']
GO:CC,GO:0140152,collagenous component of interstitial matrix,1.0121696408456809e-07,True,"""Main components of the interstitial matrix solid phase, including fibrillar and fibril-associated collagens."" [PMID:12064927, PMID:17550969, PMID:21421911, PMID:28101870, PMID:39223427]",21,497,9,22155,0.018108651911468814,0.42857142857142855,query_1,"['GO:0030312', 'GO:0140151']"
WP,WP:WP530,Cytokines and inflammatory response,1.0174533025438872e-07,True,Cytokines and inflammatory response,26,410,12,8899,0.02926829268292683,0.46153846153846156,query_1,['WP:000000']
GO:BP,GO:1903036,positive regulation of response to wounding,1.0292587385109886e-07,True,"""Any process that activates or increases the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",68,492,15,20972,0.03048780487804878,0.22058823529411764,query_1,"['GO:0009611', 'GO:0048584', 'GO:1903034']"
GO:BP,GO:0002312,B cell activation involved in immune response,1.2237949407658428e-07,True,"""The change in morphology and behavior of a mature or immature B cell during an immune response, resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:jal]",106,492,18,20972,0.036585365853658534,0.16981132075471697,query_1,"['GO:0002285', 'GO:0042113']"
GO:BP,GO:1903053,regulation of extracellular matrix organization,1.255471707015733e-07,True,"""Any process that modulates the frequency, rate or extent of extracellular matrix organization."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]",58,492,14,20972,0.028455284552845527,0.2413793103448276,query_1,"['GO:0030198', 'GO:0051128']"
GO:BP,GO:0050435,amyloid-beta metabolic process,1.255471707015733e-07,True,"""The chemical reactions and pathways involving amyloid-beta, a glycoprotein associated with Alzheimer's disease, and its precursor, amyloid precursor protein (APP)."" [GOC:ai]",58,492,14,20972,0.028455284552845527,0.2413793103448276,query_1,['GO:0008152']
WP,WP:WP5562,Celiac disease mechanism and therapies,1.2641324331071672e-07,True,Celiac disease mechanism and therapies,13,410,9,8899,0.02195121951219512,0.6923076923076923,query_1,['WP:000000']
WP,WP:WP4484,Control of immune tolerance by vasoactive intestinal peptide,1.2641324331071672e-07,True,Control of immune tolerance by vasoactive intestinal peptide,13,410,9,8899,0.02195121951219512,0.6923076923076923,query_1,['WP:000000']
WP,WP:WP4493,Cells and molecules involved in local acute inflammatory response ,1.3667278386215765e-07,True,Cells and molecules involved in local acute inflammatory response ,17,410,10,8899,0.024390243902439025,0.5882352941176471,query_1,['WP:000000']
GO:BP,GO:0043534,blood vessel endothelial cell migration,1.4631291478511913e-07,True,"""The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis."" [PMID:11166264]",121,492,19,20972,0.03861788617886179,0.15702479338842976,query_1,['GO:0043542']
GO:BP,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,1.5260190772357105e-07,True,"""A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation of adenylyl cyclase activity which results in an increase in the intracellular concentration of cyclic AMP (cAMP). This pathway is negatively regulated by phosphodiesterase, which cleaves cAMP and terminates the signaling."" [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]",183,492,23,20972,0.046747967479674794,0.12568306010928962,query_1,['GO:0007188']
KEGG,KEGG:05164,Influenza A,1.6396045372602095e-07,True,Influenza A,169,416,29,8716,0.06971153846153846,0.17159763313609466,query_1,['KEGG:00000']
KEGG,KEGG:04933,AGE-RAGE signaling pathway in diabetic complications,1.6806207779577933e-07,True,AGE-RAGE signaling pathway in diabetic complications,101,416,22,8716,0.052884615384615384,0.21782178217821782,query_1,['KEGG:00000']
GO:BP,GO:0002483,antigen processing and presentation of endogenous peptide antigen,1.6840308566012832e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell."" [GOC:add, ISBN:0781735149]",24,492,10,20972,0.02032520325203252,0.4166666666666667,query_1,"['GO:0019883', 'GO:0048002']"
GO:MF,GO:1901681,sulfur compound binding,1.742000272119785e-07,True,"""Binding to a sulfur compound."" [GOC:pr, GOC:TermGenie]",263,490,27,20208,0.05510204081632653,0.10266159695817491,query_1,['GO:0005488']
GO:BP,GO:0001959,regulation of cytokine-mediated signaling pathway,1.774629267253589e-07,True,"""Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]",168,492,22,20972,0.044715447154471545,0.13095238095238096,query_1,"['GO:0009966', 'GO:0019221', 'GO:0060759']"
GO:BP,GO:0032733,positive regulation of interleukin-10 production,1.871354829398508e-07,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-10 production."" [GOC:mah]",40,492,12,20972,0.024390243902439025,0.3,query_1,"['GO:0001819', 'GO:0032613', 'GO:0032653']"
KEGG,KEGG:05163,Human cytomegalovirus infection,1.9747434681780983e-07,True,Human cytomegalovirus infection,225,416,34,8716,0.08173076923076923,0.1511111111111111,query_1,['KEGG:00000']
GO:BP,GO:0061045,negative regulation of wound healing,1.9895494429015e-07,True,"""Any process that decreases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:dph]",71,492,15,20972,0.03048780487804878,0.2112676056338028,query_1,"['GO:0032102', 'GO:0042060', 'GO:0061041', 'GO:1903035']"
GO:BP,GO:0010468,regulation of gene expression,2.0518418097180226e-07,True,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",5549,492,195,20972,0.39634146341463417,0.035141466930978554,query_1,"['GO:0010467', 'GO:0010556']"
HP,HP:0032016,Abnormal sputum,2.1429779741040926e-07,True,"Abnormal appearance of material expectorated (coughed up) from the respiratory system and that is composed of mucus but may contain other substances such as pus, blood, microorganisms, and fibrin.",142,204,25,5200,0.12254901960784313,0.176056338028169,query_1,['HP:0012252']
GO:MF,GO:0005044,scavenger receptor activity,2.148247316676955e-07,True,"""Combining with any modified low-density lipoprotein (LDL) or other polyanionic ligand and delivering the ligand into the cell via endocytosis. Ligands include acetylated and oxidized LDL, Gram-positive and Gram-negative bacteria, apoptotic cells, amyloid-beta fibrils, and advanced glycation end products (AGEs)."" [GOC:bf, PMID:11790542, PMID:12379907, PMID:12621157, PMID:20981357]",27,490,10,20208,0.02040816326530612,0.37037037037037035,query_1,['GO:0038024']
GO:BP,GO:0002825,regulation of T-helper 1 type immune response,2.1915650889458548e-07,True,"""Any process that modulates the frequency, rate, or extent of a T-helper 1 type immune response."" [GOC:add]",32,492,11,20972,0.022357723577235773,0.34375,query_1,"['GO:0002822', 'GO:0042088']"
GO:BP,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,2.1915650889458548e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591]",32,492,11,20972,0.022357723577235773,0.34375,query_1,"['GO:0002504', 'GO:0048002']"
HP,HP:0033331,Acute phase response,2.2500911150729293e-07,True,"Presence of one or more manifestations of the acute phase response. Acute phase proteins (APP) are blood proteins primarily synthesized by hepatocytes as part of the acute phase response (APR). The APR is part of the early-defense or innate immune system, which is triggered by different stimuli including trauma, infection, stress, neoplasia, and inflammation. The APR results in a complex systemic reaction with the goal of reestablishing homeostasis and promoting healing.",215,204,31,5200,0.15196078431372548,0.14418604651162792,query_1,['HP:0001939']
GO:BP,GO:0050769,positive regulation of neurogenesis,2.2551498101768097e-07,True,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",221,492,25,20972,0.0508130081300813,0.11312217194570136,query_1,"['GO:0010720', 'GO:0022008', 'GO:0050767', 'GO:0051962']"
GO:BP,GO:0009889,regulation of biosynthetic process,2.259817342432483e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",5821,492,202,20972,0.4105691056910569,0.034701941247208386,query_1,"['GO:0009058', 'GO:0019222']"
GO:CC,GO:0044853,plasma membrane raft,2.3044071979637498e-07,True,"""A membrane raft that is part of the plasma membrane."" [GOC:jl]",114,497,17,22155,0.03420523138832998,0.14912280701754385,query_1,"['GO:0045121', 'GO:0098590']"
REAC,REAC:R-HSA-5603041,IRAK4 deficiency (TLR2/4),2.3091116529760244e-07,True,IRAK4 deficiency (TLR2/4),18,456,10,11056,0.021929824561403508,0.5555555555555556,query_1,['REAC:R-HSA-5602358']
KEGG,KEGG:05205,Proteoglycans in cancer,2.3507404545182694e-07,True,Proteoglycans in cancer,204,416,32,8716,0.07692307692307693,0.1568627450980392,query_1,['KEGG:00000']
GO:BP,GO:0071260,cellular response to mechanical stimulus,2.4596299568023355e-07,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:mah]",72,492,15,20972,0.03048780487804878,0.20833333333333334,query_1,"['GO:0009612', 'GO:0071214', 'GO:0071496']"
GO:CC,GO:0005775,vacuolar lumen,2.4801408506319337e-07,True,"""The volume enclosed within the vacuolar membrane."" [ISBN:0198506732]",180,497,21,22155,0.04225352112676056,0.11666666666666667,query_1,"['GO:0005773', 'GO:0070013']"
GO:BP,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,2.5168164404815374e-07,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to an antigen for which its T cell receptor is specific bound to an MHC molecule on an antigen presenting cell, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",13,492,8,20972,0.016260162601626018,0.6153846153846154,query_1,['GO:0002286']
GO:MF,GO:0005488,binding,2.585560825404766e-07,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",18447,490,480,20208,0.9795918367346939,0.026020491136770206,query_1,['GO:0003674']
GO:BP,GO:0048660,regulation of smooth muscle cell proliferation,2.6176786548275026e-07,True,"""Any process that modulates the frequency, rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",125,492,19,20972,0.03861788617886179,0.152,query_1,"['GO:0042127', 'GO:0048659']"
GO:BP,GO:0006816,calcium ion transport,2.652456129549841e-07,True,"""The directed movement of calcium (Ca) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",421,492,35,20972,0.07113821138211382,0.0831353919239905,query_1,['GO:0030001']
HP,HP:0012531,Pain,2.6750820719049014e-07,True,"An unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage.",875,204,71,5200,0.3480392156862745,0.08114285714285714,query_1,['HP:0025142']
GO:BP,GO:0033209,tumor necrosis factor-mediated signaling pathway,2.708732607230551e-07,True,"""The series of molecular signals initiated by tumor necrosis factor binding to its receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",111,492,18,20972,0.036585365853658534,0.16216216216216217,query_1,"['GO:0019221', 'GO:0071356']"
HP,HP:0000554,Uveitis,2.8715998467043323e-07,True,Inflammation of one or all portions of the uveal tract.,64,204,17,5200,0.08333333333333333,0.265625,query_1,"['HP:0000553', 'HP:0100533']"
HP,HP:0001701,Pericarditis,3.0272714567240104e-07,True,Inflammation of the sac-like covering around the heart (pericardium).,41,204,14,5200,0.06862745098039216,0.34146341463414637,query_1,"['HP:0001697', 'HP:0045073']"
GO:BP,GO:0071496,cellular response to external stimulus,3.029859879379941e-07,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:mah]",73,492,15,20972,0.03048780487804878,0.2054794520547945,query_1,['GO:0009605']
HP,HP:0002103,Abnormal pleura morphology,3.035186398525933e-07,True,"An abnormality of the pulmonary pleura, the thin, transparent membrane which covers the lungs and lines the inside of the chest walls.",192,204,29,5200,0.14215686274509803,0.15104166666666666,query_1,['HP:0002088']
GO:MF,GO:0043394,proteoglycan binding,3.0433617441151897e-07,True,"""Binding to a proteoglycan, any glycoprotein in which the carbohydrate units are glycosaminoglycans."" [ISBN:0198506732]",36,490,11,20208,0.022448979591836733,0.3055555555555556,query_1,"['GO:0005515', 'GO:0097367']"
GO:MF,GO:0071723,lipopeptide binding,3.05885273828216e-07,True,"""Binding to a lipopeptide, any of a group of organic compounds comprising two or more amino acids linked by peptide bonds and containing a nonprotein group consisting of a lipid or lipids."" [GOC:add, PMID:12077222, PMID:12524386, PMID:2757794]",10,490,7,20208,0.014285714285714285,0.7,query_1,['GO:0008289']
REAC,REAC:R-HSA-877300,Interferon gamma signaling,3.1929628107543635e-07,True,Interferon gamma signaling,91,456,20,11056,0.043859649122807015,0.21978021978021978,query_1,['REAC:R-HSA-913531']
GO:BP,GO:0031663,lipopolysaccharide-mediated signaling pathway,3.3032686550374413e-07,True,"""The series of molecular signals initiated by the binding of a lipopolysaccharide (LPS) to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Lipopolysaccharides are major components of the outer membrane of Gram-negative bacteria, making them prime targets for recognition by the immune system."" [GOC:mah, GOC:signaling, PMID:15379975]",62,492,14,20972,0.028455284552845527,0.22580645161290322,query_1,"['GO:0007166', 'GO:0071222']"
HP,HP:0000951,Abnormality of the skin,3.397609905118031e-07,True,An abnormality of the skin.,2192,204,130,5200,0.6372549019607843,0.05930656934306569,query_1,['HP:0001574']
HP,HP:0001073,Cigarette-paper scars,3.4389011343537703e-07,True,Thin (atrophic) and wide scars.,10,204,8,5200,0.0392156862745098,0.8,query_1,['HP:0001075']
GO:BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,3.549439686606653e-07,True,"""Any process that modulates the frequency, rate, or extent of an inflammatory response to an antigenic stimulus."" [GOC:add]",42,492,12,20972,0.024390243902439025,0.2857142857142857,query_1,"['GO:0002437', 'GO:0050727', 'GO:0050776']"
GO:MF,GO:0005041,low-density lipoprotein particle receptor activity,3.5967483832437457e-07,True,"""Combining with a low-density lipoprotein particle and delivering the low-density lipoprotein particle into the cell via endocytosis."" [GOC:bf, ISBN:0198506732]",15,490,8,20208,0.0163265306122449,0.5333333333333333,query_1,['GO:0030228']
GO:BP,GO:0060255,regulation of macromolecule metabolic process,3.691758135558244e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",6392,492,216,20972,0.43902439024390244,0.03379224030037547,query_1,"['GO:0019222', 'GO:0043170']"
GO:BP,GO:0010959,regulation of metal ion transport,3.7838291804069535e-07,True,"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]",342,492,31,20972,0.06300813008130081,0.09064327485380116,query_1,"['GO:0030001', 'GO:0043269']"
GO:BP,GO:0006968,cellular defense response,3.839776676807589e-07,True,"""A defense response that is mediated by cells."" [GOC:ebc]",52,492,13,20972,0.026422764227642278,0.25,query_1,['GO:0006952']
HP,HP:0001945,Fever,3.9157895822365227e-07,True,Body temperature elevated above the normal range.,439,204,46,5200,0.22549019607843138,0.10478359908883828,query_1,['HP:0004370']
GO:BP,GO:0140352,export from cell,3.9583301768168137e-07,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",914,492,55,20972,0.11178861788617886,0.060175054704595186,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0048659,smooth muscle cell proliferation,3.9890634153937886e-07,True,"""The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population."" [CL:0000192, GOC:ebc, PMID:1840698]",128,492,19,20972,0.03861788617886179,0.1484375,query_1,['GO:0033002']
GO:CC,GO:0140139,solid phase of basement membrane,4.033562816300827e-07,True,"""The solid compartment of the basement membrane ECM, including a specific subset of basement membrane collagens and basement membrane glycoproteins like laminins or nidogens."" [PMID:33972551]",17,497,8,22155,0.01609657947686117,0.47058823529411764,query_1,"['GO:0005604', 'GO:0030312']"
HP,HP:0032436,Abnormal circulating C-reactive protein concentration,4.207764823886107e-07,True,Any deviation from the normal concentration of C-reactive protein in the blood circulation.,93,204,20,5200,0.09803921568627451,0.21505376344086022,query_1,['HP:0010876']
GO:BP,GO:0007565,female pregnancy,4.4451181267793575e-07,True,"""The set of physiological processes that allow an embryo or foetus to develop within the body of a female animal. It covers the time from fertilization of a female ovum by a male spermatozoon until birth."" [ISBN:0192800825]",176,492,22,20972,0.044715447154471545,0.125,query_1,"['GO:0044703', 'GO:0044706']"
HP,HP:0011028,Abnormality of blood circulation,4.491688172745788e-07,True,An abnormality of blood circulation.,378,204,42,5200,0.20588235294117646,0.1111111111111111,query_1,['HP:0011025']
GO:BP,GO:0048246,macrophage chemotaxis,4.819619870623938e-07,True,"""The movement of a macrophage in response to an external stimulus."" [GOC:jid]",43,492,12,20972,0.024390243902439025,0.27906976744186046,query_1,"['GO:0030595', 'GO:1905517']"
GO:BP,GO:0002701,negative regulation of production of molecular mediator of immune response,4.819619870623938e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",43,492,12,20972,0.024390243902439025,0.27906976744186046,query_1,"['GO:0002440', 'GO:0002698', 'GO:0002700', 'GO:0010629']"
HP,HP:0002843,Abnormal T cell morphology,4.925236887425236e-07,True,"Abnormal increase or decrease of total or subset T cell count. T cells are commonly characterized as CD3+ lymphocytes, or their subpopulations, in the blood, compared to a reference range for a given sex and age-group, measured ex vivo. These may include both TCR alpha/beta and gamma/delta T cells.",136,204,24,5200,0.11764705882352941,0.17647058823529413,query_1,['HP:0004332']
WP,WP:WP3617,Photodynamic therapy induced NF kB survival signaling,4.955533568858831e-07,True,Photodynamic therapy induced NF kB survival signaling,35,410,13,8899,0.03170731707317073,0.37142857142857144,query_1,['WP:000000']
GO:BP,GO:0040007,growth,5.044116011767417e-07,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",920,492,55,20972,0.11178861788617886,0.059782608695652176,query_1,['GO:0008150']
GO:BP,GO:0032623,interleukin-2 production,5.207902299472466e-07,True,"""The appearance of interleukin-2 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",64,492,14,20972,0.028455284552845527,0.21875,query_1,['GO:0001816']
GO:BP,GO:0032663,regulation of interleukin-2 production,5.207902299472466e-07,True,"""Any process that modulates the frequency, rate, or extent of interleukin-2 production."" [GOC:mah]",64,492,14,20972,0.028455284552845527,0.21875,query_1,"['GO:0001817', 'GO:0032623']"
HP,HP:0011035,Abnormal renal cortex morphology,5.290779478219278e-07,True,An abnormality of the cortex of the kidney.,249,204,33,5200,0.16176470588235295,0.13253012048192772,query_1,['HP:0012210']
GO:BP,GO:0010810,regulation of cell-substrate adhesion,5.301636219171226e-07,True,"""Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",212,492,24,20972,0.04878048780487805,0.11320754716981132,query_1,"['GO:0030155', 'GO:0031589']"
GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,5.47980679701056e-07,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",5647,492,196,20972,0.3983739837398374,0.03470869488223836,query_1,"['GO:0009059', 'GO:0009889', 'GO:0060255']"
GO:BP,GO:0048771,tissue remodeling,5.546077040763565e-07,True,"""The reorganization or renovation of existing tissues. This process can either change the characteristics of a tissue such as in blood vessel remodeling, or result in the dynamic equilibrium of a tissue such as in bone remodeling."" [GOC:ebc]",178,492,22,20972,0.044715447154471545,0.12359550561797752,query_1,['GO:0032501']
GO:BP,GO:0002430,complement receptor mediated signaling pathway,5.752188190852453e-07,True,"""The series of molecular signals generated as a consequence of a component of the complement pathway binding to a complement receptor. Such components include both whole complement proteins and fragments of complement proteins generated through the activity of the complement pathway."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",14,492,8,20972,0.016260162601626018,0.5714285714285714,query_1,['GO:0002429']
HP,HP:0000095,Abnormal renal glomerulus morphology,5.850808973701935e-07,True,A structural anomaly of the glomerulus.,210,204,30,5200,0.14705882352941177,0.14285714285714285,query_1,['HP:0031263']
GO:BP,GO:0044703,multi-organism reproductive process,6.164407340842942e-07,True,"""A biological process that directly contributes to the process of producing new individuals, involving another organism."" [GOC:jl]",196,492,23,20972,0.046747967479674794,0.11734693877551021,query_1,['GO:0022414']
HP,HP:0031263,Abnormal renal corpuscle morphology,6.592554955870854e-07,True,"Any anomalous structure of the renal corpuscle, which is the initial component of the nephron that filters blood. The renal corpuscle consists of a knot of capillaries (glomerulus) that is surrounded by a double-walled capsule (Bowman capsule) that opens into a renal tubule.",211,204,30,5200,0.14705882352941177,0.14218009478672985,query_1,"['HP:0011035', 'HP:0012575']"
GO:BP,GO:0150077,regulation of neuroinflammatory response,6.650026131680352e-07,True,"""Any process that modulates the frequency, rate or extent of neuroinflammatory response."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",35,492,11,20972,0.022357723577235773,0.3142857142857143,query_1,"['GO:0050727', 'GO:0150076']"
GO:BP,GO:1902624,positive regulation of neutrophil migration,6.650026131680352e-07,True,"""Any process that activates or increases the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",35,492,11,20972,0.022357723577235773,0.3142857142857143,query_1,"['GO:0002687', 'GO:1902622', 'GO:1990266']"
GO:BP,GO:0140131,positive regulation of lymphocyte chemotaxis,6.680961768420202e-07,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte chemotaxis."" [PMID:19255442]",20,492,9,20972,0.018292682926829267,0.45,query_1,"['GO:0002690', 'GO:0048247', 'GO:1901623', 'GO:2000403']"
REAC,REAC:R-HSA-422475,Axon guidance,6.849726483622506e-07,True,Axon guidance,543,456,54,11056,0.11842105263157894,0.09944751381215469,query_1,['REAC:R-HSA-9675108']
GO:BP,GO:0045859,regulation of protein kinase activity,7.016424005784719e-07,True,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",330,492,30,20972,0.06097560975609756,0.09090909090909091,query_1,"['GO:0001932', 'GO:0043549']"
REAC,REAC:R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,7.046217616342954e-07,True,Caspase activation via Death Receptors in the presence of ligand,15,456,9,11056,0.019736842105263157,0.6,query_1,['REAC:R-HSA-5357769']
GO:BP,GO:0051962,positive regulation of nervous system development,7.288774042316325e-07,True,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",271,492,27,20972,0.054878048780487805,0.0996309963099631,query_1,"['GO:0007399', 'GO:0051094', 'GO:0051240', 'GO:0051960']"
GO:BP,GO:0048762,mesenchymal cell differentiation,7.302616077485476e-07,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",252,492,26,20972,0.052845528455284556,0.10317460317460317,query_1,"['GO:0030154', 'GO:0060485']"
KEGG,KEGG:04062,Chemokine signaling pathway,7.425149369371536e-07,True,Chemokine signaling pathway,191,416,30,8716,0.07211538461538461,0.15706806282722513,query_1,['KEGG:00000']
